DateTime,Value
01/01/2020 00:00:00,574776.7200
01/02/2020 00:00:00,723522.3750
01/03/2020 00:00:00,754645.3420
01/04/2020 00:00:00,702390.8780
01/05/2020 00:00:00,651967.4860
01/06/2020 00:00:00,630259.5320
01/07/2020 00:00:00,789031.6210
01/08/2020 00:00:00,820143.6780
01/09/2020 00:00:00,820769.6140
01/10/2020 00:00:00,814759.8270
01/11/2020 00:00:00,732531.7250
01/12/2020 00:00:00,693449.1010
01/13/2020 00:00:00,829157.9060
01/14/2020 00:00:00,844416.0790
01/15/2020 00:00:00,832910.2930
01/16/2020 00:00:00,822827.2550
01/17/2020 00:00:00,807653.7870
01/18/2020 00:00:00,729673.0240
01/19/2020 00:00:00,689820.8860
01/20/2020 00:00:00,846106.8880
01/21/2020 00:00:00,862132.6040
01/22/2020 00:00:00,841706.1870
01/23/2020 00:00:00,829427.1030
01/24/2020 00:00:00,821136.1830
01/25/2020 00:00:00,734265.3450
01/26/2020 00:00:00,676369.2620
01/27/2020 00:00:00,807615.7010
01/28/2020 00:00:00,807001.6770
01/29/2020 00:00:00,792162.5010
01/30/2020 00:00:00,778203.5460
01/31/2020 00:00:00,765448.5980
