DateTime,Value
12/01/2011 00:00:00,795570.5870
12/02/2011 00:00:00,793076.0310
12/03/2011 00:00:00,711729.0290
12/04/2011 00:00:00,653940.6160
12/05/2011 00:00:00,748870.2870
12/06/2011 00:00:00,685607.2540
12/07/2011 00:00:00,750773.2010
12/08/2011 00:00:00,675305.7750
12/09/2011 00:00:00,743007.0250
12/10/2011 00:00:00,710065.5990
12/11/2011 00:00:00,673357.7300
12/12/2011 00:00:00,801893.4070
12/13/2011 00:00:00,816256.6200
12/14/2011 00:00:00,809414.2590
12/15/2011 00:00:00,810847.0890
12/16/2011 00:00:00,813602.0610
12/17/2011 00:00:00,725008.7880
12/18/2011 00:00:00,686693.3800
12/19/2011 00:00:00,824403.9250
12/20/2011 00:00:00,837406.0780
12/21/2011 00:00:00,812666.8370
12/22/2011 00:00:00,789645.9650
12/23/2011 00:00:00,765045.2590
12/24/2011 00:00:00,664125.4370
12/25/2011 00:00:00,585068.3210
12/26/2011 00:00:00,671321.8570
12/27/2011 00:00:00,751545.9930
12/28/2011 00:00:00,756819.6050
12/29/2011 00:00:00,755696.4280
12/30/2011 00:00:00,744812.9360
12/31/2011 00:00:00,671699.6760
