DateTime,Value
11/01/2021 00:00:00,576367.7440
11/02/2021 00:00:00,674854.7160
11/03/2021 00:00:00,695235.2660
11/04/2021 00:00:00,705890.1410
11/05/2021 00:00:00,717193.1600
11/06/2021 00:00:00,655441.4220
11/07/2021 00:00:00,616104.0140
11/08/2021 00:00:00,716917.6250
11/09/2021 00:00:00,728003.1340
11/10/2021 00:00:00,737414.4450
11/11/2021 00:00:00,738439.4820
11/12/2021 00:00:00,731746.9440
11/13/2021 00:00:00,652720.5660
11/14/2021 00:00:00,612965.8560
11/15/2021 00:00:00,725702.6800
11/16/2021 00:00:00,748837.8120
11/17/2021 00:00:00,753689.1070
11/18/2021 00:00:00,755571.9190
11/19/2021 00:00:00,746448.9120
11/20/2021 00:00:00,674480.9470
11/21/2021 00:00:00,622504.5670
11/22/2021 00:00:00,744436.9950
11/23/2021 00:00:00,774690.3270
11/24/2021 00:00:00,786755.0430
11/25/2021 00:00:00,787163.8750
11/26/2021 00:00:00,781000.9850
11/27/2021 00:00:00,716586.0630
11/28/2021 00:00:00,685695.3210
11/29/2021 00:00:00,782127.9550
11/30/2021 00:00:00,788505.6690
