DateTime,Value
04/01/2018 00:00:00,602215.3160
04/02/2018 00:00:00,663779.1820
04/03/2018 00:00:00,738282.3520
04/04/2018 00:00:00,750807.1180
04/05/2018 00:00:00,737613.9240
04/06/2018 00:00:00,742671.8030
04/07/2018 00:00:00,680415.8600
04/08/2018 00:00:00,627282.0510
04/09/2018 00:00:00,744284.8340
04/10/2018 00:00:00,787841.7990
04/11/2018 00:00:00,792550.1090
04/12/2018 00:00:00,782939.3810
04/13/2018 00:00:00,777829.8950
04/14/2018 00:00:00,684509.7660
04/15/2018 00:00:00,629483.7310
04/16/2018 00:00:00,739318.0270
04/17/2018 00:00:00,739507.7660
04/18/2018 00:00:00,729297.4950
04/19/2018 00:00:00,720948.4390
04/20/2018 00:00:00,716005.3510
04/21/2018 00:00:00,646179.5680
04/22/2018 00:00:00,595070.2560
04/23/2018 00:00:00,691149.4080
04/24/2018 00:00:00,717381.8620
04/25/2018 00:00:00,724557.3150
04/26/2018 00:00:00,720400.3830
04/27/2018 00:00:00,715248.9200
04/28/2018 00:00:00,640817.1640
04/29/2018 00:00:00,592217.8890
04/30/2018 00:00:00,657472.7850
