DateTime,Value
02/01/2014 00:00:00,724514.7820
02/02/2014 00:00:00,670585.0390
02/03/2014 00:00:00,815898.6950
02/04/2014 00:00:00,832074.6010
02/05/2014 00:00:00,816496.4770
02/06/2014 00:00:00,798020.7280
02/07/2014 00:00:00,791549.8700
02/08/2014 00:00:00,718889.1170
02/09/2014 00:00:00,675911.0600
02/10/2014 00:00:00,800282.5120
02/11/2014 00:00:00,837913.4490
02/12/2014 00:00:00,822246.9560
02/13/2014 00:00:00,794927.9740
02/14/2014 00:00:00,770057.0890
02/15/2014 00:00:00,696975.1430
02/16/2014 00:00:00,651748.4350
02/17/2014 00:00:00,781805.5610
02/18/2014 00:00:00,798659.5580
02/19/2014 00:00:00,785489.2440
02/20/2014 00:00:00,789795.3380
02/21/2014 00:00:00,775456.2450
02/22/2014 00:00:00,696026.3300
02/23/2014 00:00:00,642713.2880
02/24/2014 00:00:00,774933.9950
02/25/2014 00:00:00,794283.0220
02/26/2014 00:00:00,786196.6960
02/27/2014 00:00:00,795177.3340
02/28/2014 00:00:00,773894.1360
