DateTime,Value
11/01/2013 00:00:00,603540.6130
11/02/2013 00:00:00,607441.1040
11/03/2013 00:00:00,574005.7360
11/04/2013 00:00:00,699680.1180
11/05/2013 00:00:00,711779.1730
11/06/2013 00:00:00,712170.7770
11/07/2013 00:00:00,714985.0980
11/08/2013 00:00:00,707064.5870
11/09/2013 00:00:00,628654.3610
11/10/2013 00:00:00,582328.8670
11/11/2013 00:00:00,693122.7320
11/12/2013 00:00:00,708657.5390
11/13/2013 00:00:00,716267.1000
11/14/2013 00:00:00,719024.8150
11/15/2013 00:00:00,727424.3130
11/16/2013 00:00:00,675181.1960
11/17/2013 00:00:00,629202.9880
11/18/2013 00:00:00,759199.4340
11/19/2013 00:00:00,773495.8260
11/20/2013 00:00:00,783662.4000
11/21/2013 00:00:00,796550.8830
11/22/2013 00:00:00,791408.3920
11/23/2013 00:00:00,715389.3090
11/24/2013 00:00:00,666655.6540
11/25/2013 00:00:00,800361.9360
11/26/2013 00:00:00,826728.7380
11/27/2013 00:00:00,832539.3860
11/28/2013 00:00:00,841017.6550
11/29/2013 00:00:00,827541.5850
11/30/2013 00:00:00,749072.9770
