DateTime,Value
02/01/2022 00:00:00,774260.7630
02/02/2022 00:00:00,762494.5540
02/03/2022 00:00:00,760780.8970
02/04/2022 00:00:00,756896.6410
02/05/2022 00:00:00,682674.8390
02/06/2022 00:00:00,635247.0800
02/07/2022 00:00:00,746724.4210
02/08/2022 00:00:00,756678.7240
02/09/2022 00:00:00,755748.2520
02/10/2022 00:00:00,762082.3930
02/11/2022 00:00:00,754633.7930
02/12/2022 00:00:00,679947.6910
02/13/2022 00:00:00,635776.5280
02/14/2022 00:00:00,741719.0300
02/15/2022 00:00:00,759124.0390
02/16/2022 00:00:00,758265.9800
02/17/2022 00:00:00,744050.0200
02/18/2022 00:00:00,735427.0480
02/19/2022 00:00:00,677992.5580
02/20/2022 00:00:00,628491.1110
02/21/2022 00:00:00,726597.1700
02/22/2022 00:00:00,734120.2810
02/23/2022 00:00:00,732237.5670
02/24/2022 00:00:00,736907.7370
02/25/2022 00:00:00,742820.8850
02/26/2022 00:00:00,670693.0470
02/27/2022 00:00:00,618013.8980
02/28/2022 00:00:00,697748.4240
