DateTime,Value
09/01/2012 00:00:00,657280.8580
09/02/2012 00:00:00,599831.4590
09/03/2012 00:00:00,719588.4550
09/04/2012 00:00:00,746336.2790
09/05/2012 00:00:00,756205.0060
09/06/2012 00:00:00,766189.1490
09/07/2012 00:00:00,764626.0900
09/08/2012 00:00:00,677553.6770
09/09/2012 00:00:00,619086.2860
09/10/2012 00:00:00,728675.1510
09/11/2012 00:00:00,734181.9980
09/12/2012 00:00:00,769517.4680
09/13/2012 00:00:00,755980.9990
09/14/2012 00:00:00,741188.0830
09/15/2012 00:00:00,662538.7070
09/16/2012 00:00:00,610032.7040
09/17/2012 00:00:00,739846.0710
09/18/2012 00:00:00,762889.0230
09/19/2012 00:00:00,763447.5460
09/20/2012 00:00:00,755128.6170
09/21/2012 00:00:00,749653.8840
09/22/2012 00:00:00,668323.5580
09/23/2012 00:00:00,608901.6060
09/24/2012 00:00:00,708788.1460
09/25/2012 00:00:00,723867.8840
09/26/2012 00:00:00,703756.3190
09/27/2012 00:00:00,703278.7650
09/28/2012 00:00:00,704840.4950
09/29/2012 00:00:00,619337.1660
09/30/2012 00:00:00,564114.7200
