DateTime,Value
01/01/2021 00:00:00,608715.9310
01/02/2021 00:00:00,680432.4070
01/03/2021 00:00:00,684489.2150
01/04/2021 00:00:00,793625.9930
01/05/2021 00:00:00,806588.1560
01/06/2021 00:00:00,700144.5640
01/07/2021 00:00:00,854323.1660
01/08/2021 00:00:00,872357.3530
01/09/2021 00:00:00,773296.9790
01/10/2021 00:00:00,735647.9620
01/11/2021 00:00:00,851740.8250
01/12/2021 00:00:00,875118.6840
01/13/2021 00:00:00,874914.2720
01/14/2021 00:00:00,873577.2300
01/15/2021 00:00:00,859355.7950
01/16/2021 00:00:00,765002.3420
01/17/2021 00:00:00,708974.3010
01/18/2021 00:00:00,827619.5810
01/19/2021 00:00:00,846116.6090
01/20/2021 00:00:00,850299.0790
01/21/2021 00:00:00,817647.6610
01/22/2021 00:00:00,794514.6580
01/23/2021 00:00:00,719510.8290
01/24/2021 00:00:00,655028.5470
01/25/2021 00:00:00,775155.2630
01/26/2021 00:00:00,770796.1020
01/27/2021 00:00:00,753321.6200
01/28/2021 00:00:00,744101.1860
01/29/2021 00:00:00,733183.9470
01/30/2021 00:00:00,672206.5630
01/31/2021 00:00:00,631678.0740
