DateTime,Value
09/01/2013 00:00:00,600055.0560
09/02/2013 00:00:00,724212.4970
09/03/2013 00:00:00,750681.2690
09/04/2013 00:00:00,757056.3980
09/05/2013 00:00:00,753212.6350
09/06/2013 00:00:00,746132.3940
09/07/2013 00:00:00,653756.6240
09/08/2013 00:00:00,591770.7090
09/09/2013 00:00:00,701055.8730
09/10/2013 00:00:00,733490.3440
09/11/2013 00:00:00,704492.5350
09/12/2013 00:00:00,725251.0030
09/13/2013 00:00:00,727091.5530
09/14/2013 00:00:00,653479.0070
09/15/2013 00:00:00,600883.8090
09/16/2013 00:00:00,720341.4310
09/17/2013 00:00:00,735355.3910
09/18/2013 00:00:00,741366.2180
09/19/2013 00:00:00,741947.5840
09/20/2013 00:00:00,732073.1010
09/21/2013 00:00:00,655737.2720
09/22/2013 00:00:00,600721.6350
09/23/2013 00:00:00,715513.4830
09/24/2013 00:00:00,729984.6460
09/25/2013 00:00:00,738199.4970
09/26/2013 00:00:00,738815.4840
09/27/2013 00:00:00,734685.2590
09/28/2013 00:00:00,642661.8490
09/29/2013 00:00:00,579512.7910
09/30/2013 00:00:00,698366.9190
