DateTime,Value
07/01/2012 00:00:00,628050.5360
07/02/2012 00:00:00,733422.8910
07/03/2012 00:00:00,766001.2000
07/04/2012 00:00:00,780275.3070
07/05/2012 00:00:00,775042.2320
07/06/2012 00:00:00,760727.3970
07/07/2012 00:00:00,689646.1290
07/08/2012 00:00:00,624532.0420
07/09/2012 00:00:00,758591.1450
07/10/2012 00:00:00,781524.1040
07/11/2012 00:00:00,781779.3510
07/12/2012 00:00:00,782560.5560
07/13/2012 00:00:00,800409.2960
07/14/2012 00:00:00,705168.9380
07/15/2012 00:00:00,629045.7880
07/16/2012 00:00:00,760974.6490
07/17/2012 00:00:00,797159.7860
07/18/2012 00:00:00,813253.6480
07/19/2012 00:00:00,817561.3960
07/20/2012 00:00:00,805809.3950
07/21/2012 00:00:00,711566.2960
07/22/2012 00:00:00,644295.5450
07/23/2012 00:00:00,769969.6170
07/24/2012 00:00:00,780926.5910
07/25/2012 00:00:00,776403.4470
07/26/2012 00:00:00,785448.7780
07/27/2012 00:00:00,772644.9250
07/28/2012 00:00:00,683782.3280
07/29/2012 00:00:00,620230.8860
07/30/2012 00:00:00,747594.5310
07/31/2012 00:00:00,766855.8030
