DateTime,Value
03/01/2021 00:00:00,730802.1010
03/02/2021 00:00:00,749835.8360
03/03/2021 00:00:00,744167.2250
03/04/2021 00:00:00,740268.0370
03/05/2021 00:00:00,735724.5800
03/06/2021 00:00:00,658451.8510
03/07/2021 00:00:00,622685.6600
03/08/2021 00:00:00,742936.3800
03/09/2021 00:00:00,758352.5190
03/10/2021 00:00:00,750796.6470
03/11/2021 00:00:00,739481.2690
03/12/2021 00:00:00,729092.4480
03/13/2021 00:00:00,646301.4970
03/14/2021 00:00:00,606540.4120
03/15/2021 00:00:00,719293.5220
03/16/2021 00:00:00,732005.0260
03/17/2021 00:00:00,729775.7280
03/18/2021 00:00:00,741473.2210
03/19/2021 00:00:00,706043.6510
03/20/2021 00:00:00,670497.6410
03/21/2021 00:00:00,630102.7030
03/22/2021 00:00:00,735080.3660
03/23/2021 00:00:00,739437.4250
03/24/2021 00:00:00,731621.6920
03/25/2021 00:00:00,726346.4170
03/26/2021 00:00:00,719331.7770
03/27/2021 00:00:00,648466.5350
03/28/2021 00:00:00,571635.0740
03/29/2021 00:00:00,691559.2720
03/30/2021 00:00:00,695256.7220
03/31/2021 00:00:00,679687.6530
