DateTime,Value
10/01/2019 00:00:00,741441.6460
10/02/2019 00:00:00,733752.2210
10/03/2019 00:00:00,722404.6340
10/04/2019 00:00:00,719060.6600
10/05/2019 00:00:00,639966.2600
10/06/2019 00:00:00,595822.2300
10/07/2019 00:00:00,706811.2700
10/08/2019 00:00:00,729654.4510
10/09/2019 00:00:00,718306.3040
10/10/2019 00:00:00,725766.2740
10/11/2019 00:00:00,717342.2240
10/12/2019 00:00:00,624559.8930
10/13/2019 00:00:00,591908.7560
10/14/2019 00:00:00,708972.3910
10/15/2019 00:00:00,707947.4690
10/16/2019 00:00:00,711483.1290
10/17/2019 00:00:00,712870.9090
10/18/2019 00:00:00,702013.3430
10/19/2019 00:00:00,638521.4610
10/20/2019 00:00:00,590245.0610
10/21/2019 00:00:00,698011.8510
10/22/2019 00:00:00,728673.7570
10/23/2019 00:00:00,731462.3290
10/24/2019 00:00:00,729548.9270
10/25/2019 00:00:00,721004.7150
10/26/2019 00:00:00,639527.8180
10/27/2019 00:00:00,617897.8510
10/28/2019 00:00:00,705517.4240
10/29/2019 00:00:00,720759.1670
10/30/2019 00:00:00,716813.2010
10/31/2019 00:00:00,706779.5440
