DateTime,Value
07/01/2019 00:00:00,805062.3140
07/02/2019 00:00:00,817750.6860
07/03/2019 00:00:00,814766.3680
07/04/2019 00:00:00,813934.5250
07/05/2019 00:00:00,816024.9740
07/06/2019 00:00:00,738401.2750
07/07/2019 00:00:00,686379.6840
07/08/2019 00:00:00,783297.7890
07/09/2019 00:00:00,782095.2330
07/10/2019 00:00:00,792718.1730
07/11/2019 00:00:00,821250.3490
07/12/2019 00:00:00,828876.8250
07/13/2019 00:00:00,739065.2250
07/14/2019 00:00:00,667289.3380
07/15/2019 00:00:00,796026.5610
07/16/2019 00:00:00,810257.0770
07/17/2019 00:00:00,805414.8360
07/18/2019 00:00:00,808118.6820
07/19/2019 00:00:00,818254.9510
07/20/2019 00:00:00,744167.8510
07/21/2019 00:00:00,691903.0170
07/22/2019 00:00:00,836080.3600
07/23/2019 00:00:00,857696.9560
07/24/2019 00:00:00,860191.2700
07/25/2019 00:00:00,835226.0760
07/26/2019 00:00:00,809646.9450
07/27/2019 00:00:00,705760.6490
07/28/2019 00:00:00,639052.4130
07/29/2019 00:00:00,759984.7760
07/30/2019 00:00:00,773820.2970
07/31/2019 00:00:00,765475.6950
