DateTime,Value
05/01/2014 00:00:00,574575.2250
05/02/2014 00:00:00,620746.3910
05/03/2014 00:00:00,605799.6230
05/04/2014 00:00:00,563664.4440
05/05/2014 00:00:00,678581.3940
05/06/2014 00:00:00,700899.0030
05/07/2014 00:00:00,706480.5000
05/08/2014 00:00:00,707922.0310
05/09/2014 00:00:00,706395.7550
05/10/2014 00:00:00,640171.1740
05/11/2014 00:00:00,587449.9000
05/12/2014 00:00:00,695267.2420
05/13/2014 00:00:00,711132.7340
05/14/2014 00:00:00,711151.1200
05/15/2014 00:00:00,694727.5910
05/16/2014 00:00:00,695090.0390
05/17/2014 00:00:00,624012.7600
05/18/2014 00:00:00,571279.0830
05/19/2014 00:00:00,684319.5970
05/20/2014 00:00:00,704588.0660
05/21/2014 00:00:00,709090.7210
05/22/2014 00:00:00,703358.6530
05/23/2014 00:00:00,700012.3200
05/24/2014 00:00:00,628243.3580
05/25/2014 00:00:00,569622.8350
05/26/2014 00:00:00,682808.6330
05/27/2014 00:00:00,701665.8430
05/28/2014 00:00:00,709293.3090
05/29/2014 00:00:00,704659.2720
05/30/2014 00:00:00,695194.9620
05/31/2014 00:00:00,628458.7860
