DateTime,Value
05/01/2018 00:00:00,595259.4280
05/02/2018 00:00:00,696770.1160
05/03/2018 00:00:00,726983.4550
05/04/2018 00:00:00,727900.6470
05/05/2018 00:00:00,652250.9360
05/06/2018 00:00:00,594583.9710
05/07/2018 00:00:00,705703.7870
05/08/2018 00:00:00,722719.0100
05/09/2018 00:00:00,721928.4210
05/10/2018 00:00:00,721917.2340
05/11/2018 00:00:00,717399.4010
05/12/2018 00:00:00,646620.2720
05/13/2018 00:00:00,596053.8250
05/14/2018 00:00:00,702287.8080
05/15/2018 00:00:00,712356.3060
05/16/2018 00:00:00,723164.3250
05/17/2018 00:00:00,719349.8220
05/18/2018 00:00:00,716461.4200
05/19/2018 00:00:00,645615.1390
05/20/2018 00:00:00,592734.9900
05/21/2018 00:00:00,689203.8330
05/22/2018 00:00:00,717857.0760
05/23/2018 00:00:00,727970.0620
05/24/2018 00:00:00,728576.6540
05/25/2018 00:00:00,722239.6300
05/26/2018 00:00:00,644830.2700
05/27/2018 00:00:00,591743.0160
05/28/2018 00:00:00,702764.8690
05/29/2018 00:00:00,719285.4250
05/30/2018 00:00:00,714527.1960
05/31/2018 00:00:00,711261.9800
