DateTime,Value
07/01/2013 00:00:00,721598.3880
07/02/2013 00:00:00,741221.4490
07/03/2013 00:00:00,755581.1390
07/04/2013 00:00:00,770806.2970
07/05/2013 00:00:00,772491.1400
07/06/2013 00:00:00,694127.0500
07/07/2013 00:00:00,641752.9530
07/08/2013 00:00:00,769235.4800
07/09/2013 00:00:00,799509.0680
07/10/2013 00:00:00,803366.8510
07/11/2013 00:00:00,797754.2220
07/12/2013 00:00:00,786949.7190
07/13/2013 00:00:00,698610.0830
07/14/2013 00:00:00,627013.2870
07/15/2013 00:00:00,758386.8850
07/16/2013 00:00:00,781426.3040
07/17/2013 00:00:00,788577.3540
07/18/2013 00:00:00,786118.2460
07/19/2013 00:00:00,782809.9040
07/20/2013 00:00:00,693536.7190
07/21/2013 00:00:00,626255.2770
07/22/2013 00:00:00,762218.9930
07/23/2013 00:00:00,787064.1430
07/24/2013 00:00:00,791853.6350
07/25/2013 00:00:00,779107.1200
07/26/2013 00:00:00,776045.8340
07/27/2013 00:00:00,689174.3060
07/28/2013 00:00:00,619150.3270
07/29/2013 00:00:00,722658.3950
07/30/2013 00:00:00,744118.2910
07/31/2013 00:00:00,751872.5350
