DateTime,Value
06/01/2023 00:00:00,646212.2150
06/02/2023 00:00:00,638782.8620
06/03/2023 00:00:00,567852.9150
06/04/2023 00:00:00,526169.3200
06/05/2023 00:00:00,628570.0580
06/06/2023 00:00:00,657050.2520
06/07/2023 00:00:00,671369.9260
06/08/2023 00:00:00,662607.3870
06/09/2023 00:00:00,652268.0700
06/10/2023 00:00:00,580379.1280
06/11/2023 00:00:00,541705.2740
06/12/2023 00:00:00,649812.9490
06/13/2023 00:00:00,667269.0850
06/14/2023 00:00:00,670495.5270
06/15/2023 00:00:00,681271.2600
06/16/2023 00:00:00,691860.2310
06/17/2023 00:00:00,623542.6660
06/18/2023 00:00:00,573634.6380
06/19/2023 00:00:00,680168.1420
06/20/2023 00:00:00,699843.4080
06/21/2023 00:00:00,709883.6090
06/22/2023 00:00:00,703852.4550
06/23/2023 00:00:00,700937.8870
06/24/2023 00:00:00,624453.8570
06/25/2023 00:00:00,612471.0630
06/26/2023 00:00:00,749279.8210
06/27/2023 00:00:00,768337.6180
06/28/2023 00:00:00,774001.1630
06/29/2023 00:00:00,767525.6670
06/30/2023 00:00:00,725719.1980
