DateTime,Value
06/01/2013 00:00:00,624333.9370
06/02/2013 00:00:00,572382.1870
06/03/2013 00:00:00,678049.8570
06/04/2013 00:00:00,700056.9930
06/05/2013 00:00:00,703386.0060
06/06/2013 00:00:00,703083.3500
06/07/2013 00:00:00,695653.1370
06/08/2013 00:00:00,622707.6290
06/09/2013 00:00:00,574945.6260
06/10/2013 00:00:00,684211.1490
06/11/2013 00:00:00,713282.9180
06/12/2013 00:00:00,730284.4160
06/13/2013 00:00:00,740916.9730
06/14/2013 00:00:00,738178.7340
06/15/2013 00:00:00,659230.1820
06/16/2013 00:00:00,606200.0150
06/17/2013 00:00:00,706580.1790
06/18/2013 00:00:00,708202.3050
06/19/2013 00:00:00,706573.6000
06/20/2013 00:00:00,709725.8680
06/21/2013 00:00:00,704440.6340
06/22/2013 00:00:00,640770.9590
06/23/2013 00:00:00,590649.7020
06/24/2013 00:00:00,652308.2840
06/25/2013 00:00:00,712613.7590
06/26/2013 00:00:00,723067.1200
06/27/2013 00:00:00,724942.1730
06/28/2013 00:00:00,719050.4140
06/29/2013 00:00:00,652612.4690
06/30/2013 00:00:00,602032.3420
