DateTime,Value
01/01/2016 00:00:00,549334.2510
01/02/2016 00:00:00,614370.9240
01/03/2016 00:00:00,619728.0260
01/04/2016 00:00:00,704966.6050
01/05/2016 00:00:00,701386.9090
01/06/2016 00:00:00,619994.0740
01/07/2016 00:00:00,749294.8480
01/08/2016 00:00:00,750160.2780
01/09/2016 00:00:00,685100.3370
01/10/2016 00:00:00,648714.6190
01/11/2016 00:00:00,761504.7500
01/12/2016 00:00:00,778891.3070
01/13/2016 00:00:00,795087.7130
01/14/2016 00:00:00,802427.3960
01/15/2016 00:00:00,796846.2100
01/16/2016 00:00:00,726141.0300
01/17/2016 00:00:00,690103.0830
01/18/2016 00:00:00,809652.2780
01/19/2016 00:00:00,817453.1210
01/20/2016 00:00:00,812592.7430
01/21/2016 00:00:00,810913.5910
01/22/2016 00:00:00,797248.9120
01/23/2016 00:00:00,704774.4450
01/24/2016 00:00:00,649539.3940
01/25/2016 00:00:00,764530.8190
01/26/2016 00:00:00,783129.1260
01/27/2016 00:00:00,782454.4020
01/28/2016 00:00:00,781220.2850
01/29/2016 00:00:00,776149.0510
01/30/2016 00:00:00,701070.7360
01/31/2016 00:00:00,648243.3210
