DateTime,Value
02/01/2012 00:00:00,868496.6010
02/02/2012 00:00:00,898222.2670
02/03/2012 00:00:00,911010.9730
02/04/2012 00:00:00,834218.3330
02/05/2012 00:00:00,776743.4030
02/06/2012 00:00:00,881139.6650
02/07/2012 00:00:00,889630.9680
02/08/2012 00:00:00,912581.9240
02/09/2012 00:00:00,916018.2180
02/10/2012 00:00:00,899382.9030
02/11/2012 00:00:00,813980.1510
02/12/2012 00:00:00,762912.6180
02/13/2012 00:00:00,908384.8380
02/14/2012 00:00:00,914675.7290
02/15/2012 00:00:00,893494.5850
02/16/2012 00:00:00,881969.9340
02/17/2012 00:00:00,864999.0760
02/18/2012 00:00:00,767476.3460
02/19/2012 00:00:00,703878.2220
02/20/2012 00:00:00,834040.1280
02/21/2012 00:00:00,843898.5360
02/22/2012 00:00:00,847478.4990
02/23/2012 00:00:00,834393.9720
02/24/2012 00:00:00,813897.9630
02/25/2012 00:00:00,726743.4690
02/26/2012 00:00:00,657693.7900
02/27/2012 00:00:00,770872.8460
02/28/2012 00:00:00,772205.6420
02/29/2012 00:00:00,776701.9660
