DateTime,Value
08/01/2022 00:00:00,782866.1890
08/02/2022 00:00:00,800030.8280
08/03/2022 00:00:00,795863.7290
08/04/2022 00:00:00,789564.7330
08/05/2022 00:00:00,772886.4140
08/06/2022 00:00:00,699119.0980
08/07/2022 00:00:00,647889.3660
08/08/2022 00:00:00,727811.3010
08/09/2022 00:00:00,745979.9590
08/10/2022 00:00:00,754636.5520
08/11/2022 00:00:00,750843.9420
08/12/2022 00:00:00,750786.7460
08/13/2022 00:00:00,698246.3920
08/14/2022 00:00:00,629884.4560
08/15/2022 00:00:00,622660.0160
08/16/2022 00:00:00,680755.9380
08/17/2022 00:00:00,677139.6640
08/18/2022 00:00:00,659330.2610
08/19/2022 00:00:00,661916.6180
08/20/2022 00:00:00,633699.2190
08/21/2022 00:00:00,602791.8390
08/22/2022 00:00:00,703153.9610
08/23/2022 00:00:00,730634.8650
08/24/2022 00:00:00,738558.4590
08/25/2022 00:00:00,736603.2110
08/26/2022 00:00:00,725562.0630
08/27/2022 00:00:00,656630.1310
08/28/2022 00:00:00,615465.7210
08/29/2022 00:00:00,727200.5450
08/30/2022 00:00:00,750924.4670
08/31/2022 00:00:00,740231.7530
