DateTime,Value
08/01/2012 00:00:00,787081.4310
08/02/2012 00:00:00,785021.6760
08/03/2012 00:00:00,770489.3100
08/04/2012 00:00:00,683734.3740
08/05/2012 00:00:00,613982.9740
08/06/2012 00:00:00,707616.0670
08/07/2012 00:00:00,729679.5850
08/08/2012 00:00:00,749498.1280
08/09/2012 00:00:00,777562.6150
08/10/2012 00:00:00,791494.7300
08/11/2012 00:00:00,721230.0850
08/12/2012 00:00:00,640667.2890
08/13/2012 00:00:00,726823.0790
08/14/2012 00:00:00,737460.4720
08/15/2012 00:00:00,644120.3680
08/16/2012 00:00:00,726540.3250
08/17/2012 00:00:00,750200.0060
08/18/2012 00:00:00,698077.2750
08/19/2012 00:00:00,656192.9090
08/20/2012 00:00:00,786546.7790
08/21/2012 00:00:00,814633.9360
08/22/2012 00:00:00,819576.9350
08/23/2012 00:00:00,804431.6300
08/24/2012 00:00:00,786137.2240
08/25/2012 00:00:00,703954.7230
08/26/2012 00:00:00,635310.0870
08/27/2012 00:00:00,769034.7140
08/28/2012 00:00:00,792577.5670
08/29/2012 00:00:00,798833.1580
08/30/2012 00:00:00,779644.6640
08/31/2012 00:00:00,741246.9640
