DateTime,Value
11/01/2016 00:00:00,592700.9500
11/02/2016 00:00:00,700034.8610
11/03/2016 00:00:00,714618.9030
11/04/2016 00:00:00,725239.7960
11/05/2016 00:00:00,654135.0480
11/06/2016 00:00:00,599781.0480
11/07/2016 00:00:00,726988.5010
11/08/2016 00:00:00,759834.8720
11/09/2016 00:00:00,758837.1820
11/10/2016 00:00:00,760570.1450
11/11/2016 00:00:00,754886.3670
11/12/2016 00:00:00,676028.3510
11/13/2016 00:00:00,624556.8180
11/14/2016 00:00:00,745517.2920
11/15/2016 00:00:00,768876.7120
11/16/2016 00:00:00,764875.1280
11/17/2016 00:00:00,763284.7740
11/18/2016 00:00:00,758921.4270
11/19/2016 00:00:00,678258.7420
11/20/2016 00:00:00,637187.6780
11/21/2016 00:00:00,753839.7240
11/22/2016 00:00:00,773927.3670
11/23/2016 00:00:00,780114.3250
11/24/2016 00:00:00,783884.2450
11/25/2016 00:00:00,789820.7740
11/26/2016 00:00:00,713319.3070
11/27/2016 00:00:00,658685.0610
11/28/2016 00:00:00,771003.7980
11/29/2016 00:00:00,790572.4450
11/30/2016 00:00:00,788671.8980
