DateTime,Value
04/01/2013 00:00:00,634162.4880
04/02/2013 00:00:00,710288.0230
04/03/2013 00:00:00,733481.3070
04/04/2013 00:00:00,739726.3360
04/05/2013 00:00:00,749848.7120
04/06/2013 00:00:00,675280.3600
04/07/2013 00:00:00,625336.7170
04/08/2013 00:00:00,730582.3710
04/09/2013 00:00:00,750716.2390
04/10/2013 00:00:00,742928.2220
04/11/2013 00:00:00,733774.0790
04/12/2013 00:00:00,722978.9670
04/13/2013 00:00:00,634822.7080
04/14/2013 00:00:00,574971.9920
04/15/2013 00:00:00,683586.5360
04/16/2013 00:00:00,700476.8780
04/17/2013 00:00:00,697941.1120
04/18/2013 00:00:00,696885.7980
04/19/2013 00:00:00,698922.9250
04/20/2013 00:00:00,621993.4660
04/21/2013 00:00:00,570468.0370
04/22/2013 00:00:00,678545.8450
04/23/2013 00:00:00,686511.6210
04/24/2013 00:00:00,694266.7700
04/25/2013 00:00:00,703180.2070
04/26/2013 00:00:00,703108.1160
04/27/2013 00:00:00,632757.6070
04/28/2013 00:00:00,601718.3510
04/29/2013 00:00:00,724915.2080
04/30/2013 00:00:00,723269.6730
