DateTime,Value
12/01/2016 00:00:00,785876.6170
12/02/2016 00:00:00,777112.0390
12/03/2016 00:00:00,706542.5190
12/04/2016 00:00:00,655254.7360
12/05/2016 00:00:00,732588.1350
12/06/2016 00:00:00,677358.0210
12/07/2016 00:00:00,737830.5640
12/08/2016 00:00:00,666087.2060
12/09/2016 00:00:00,715348.6060
12/10/2016 00:00:00,675950.2000
12/11/2016 00:00:00,645628.3680
12/12/2016 00:00:00,769010.8390
12/13/2016 00:00:00,795442.1360
12/14/2016 00:00:00,802700.2500
12/15/2016 00:00:00,806790.2400
12/16/2016 00:00:00,801241.4400
12/17/2016 00:00:00,714042.4180
12/18/2016 00:00:00,676308.3400
12/19/2016 00:00:00,806323.2460
12/20/2016 00:00:00,810406.6930
12/21/2016 00:00:00,802393.7760
12/22/2016 00:00:00,789108.6150
12/23/2016 00:00:00,750541.4150
12/24/2016 00:00:00,648853.8850
12/25/2016 00:00:00,567295.6990
12/26/2016 00:00:00,623100.6050
12/27/2016 00:00:00,716949.5300
12/28/2016 00:00:00,725000.5920
12/29/2016 00:00:00,725599.1580
12/30/2016 00:00:00,724521.6770
12/31/2016 00:00:00,667164.6020
