DateTime,Value
04/01/2021 00:00:00,603780.9360
04/02/2021 00:00:00,558137.6620
04/03/2021 00:00:00,577877.6620
04/04/2021 00:00:00,551346.3660
04/05/2021 00:00:00,604043.9250
04/06/2021 00:00:00,678937.0620
04/07/2021 00:00:00,706832.3480
04/08/2021 00:00:00,711274.9920
04/09/2021 00:00:00,713789.7770
04/10/2021 00:00:00,641313.5200
04/11/2021 00:00:00,594071.6860
04/12/2021 00:00:00,692941.7280
04/13/2021 00:00:00,717396.9280
04/14/2021 00:00:00,716654.1850
04/15/2021 00:00:00,722238.7090
04/16/2021 00:00:00,713583.2730
04/17/2021 00:00:00,642865.3400
04/18/2021 00:00:00,593293.1170
04/19/2021 00:00:00,697833.8180
04/20/2021 00:00:00,709788.7350
04/21/2021 00:00:00,710848.8150
04/22/2021 00:00:00,713242.6660
04/23/2021 00:00:00,685398.6780
04/24/2021 00:00:00,620321.2360
04/25/2021 00:00:00,584849.2570
04/26/2021 00:00:00,689249.5370
04/27/2021 00:00:00,703092.5600
04/28/2021 00:00:00,698342.0610
04/29/2021 00:00:00,697918.7200
04/30/2021 00:00:00,688956.5260
