DateTime,Value
07/01/2014 00:00:00,738828.3800
07/02/2014 00:00:00,733416.8360
07/03/2014 00:00:00,723903.9380
07/04/2014 00:00:00,723073.4890
07/05/2014 00:00:00,668110.7410
07/06/2014 00:00:00,609012.8990
07/07/2014 00:00:00,709438.2570
07/08/2014 00:00:00,732924.7480
07/09/2014 00:00:00,740894.6070
07/10/2014 00:00:00,736845.9940
07/11/2014 00:00:00,736331.0960
07/12/2014 00:00:00,665522.4100
07/13/2014 00:00:00,607863.6050
07/14/2014 00:00:00,740013.5610
07/15/2014 00:00:00,774549.8310
07/16/2014 00:00:00,788510.0340
07/17/2014 00:00:00,800559.1800
07/18/2014 00:00:00,790138.9600
07/19/2014 00:00:00,688624.9630
07/20/2014 00:00:00,612444.8170
07/21/2014 00:00:00,736483.2440
07/22/2014 00:00:00,762384.0290
07/23/2014 00:00:00,776315.5330
07/24/2014 00:00:00,777999.5470
07/25/2014 00:00:00,752272.1210
07/26/2014 00:00:00,689878.7300
07/27/2014 00:00:00,634345.7500
07/28/2014 00:00:00,753592.2340
07/29/2014 00:00:00,744029.6310
07/30/2014 00:00:00,739438.6790
07/31/2014 00:00:00,737284.8960
