DateTime,Value
08/01/2011 00:00:00,750733.2860
08/02/2011 00:00:00,755284.3540
08/03/2011 00:00:00,762726.8470
08/04/2011 00:00:00,775525.8410
08/05/2011 00:00:00,774415.2310
08/06/2011 00:00:00,698976.9830
08/07/2011 00:00:00,638554.4760
08/08/2011 00:00:00,748381.2990
08/09/2011 00:00:00,753563.7730
08/10/2011 00:00:00,757400.0210
08/11/2011 00:00:00,765068.4200
08/12/2011 00:00:00,758084.7470
08/13/2011 00:00:00,680443.8060
08/14/2011 00:00:00,627458.6500
08/15/2011 00:00:00,642720.5530
08/16/2011 00:00:00,758518.3320
08/17/2011 00:00:00,776784.3840
08/18/2011 00:00:00,779458.3790
08/19/2011 00:00:00,789421.2090
08/20/2011 00:00:00,727929.7120
08/21/2011 00:00:00,657776.6270
08/22/2011 00:00:00,766209.5660
08/23/2011 00:00:00,790956.6670
08/24/2011 00:00:00,796132.0920
08/25/2011 00:00:00,796545.5310
08/26/2011 00:00:00,778669.3720
08/27/2011 00:00:00,673296.9110
08/28/2011 00:00:00,625479.5220
08/29/2011 00:00:00,770858.7350
08/30/2011 00:00:00,796511.1980
08/31/2011 00:00:00,804908.5900
