DateTime,Value
11/01/2014 00:00:00,592120.7790
11/02/2014 00:00:00,562296.7420
11/03/2014 00:00:00,686661.9590
11/04/2014 00:00:00,707574.6100
11/05/2014 00:00:00,711354.2320
11/06/2014 00:00:00,721662.9450
11/07/2014 00:00:00,717917.6520
11/08/2014 00:00:00,643608.3100
11/09/2014 00:00:00,594079.3280
11/10/2014 00:00:00,713074.4070
11/11/2014 00:00:00,752054.9820
11/12/2014 00:00:00,743684.7590
11/13/2014 00:00:00,744476.1890
11/14/2014 00:00:00,737407.5170
11/15/2014 00:00:00,658288.8630
11/16/2014 00:00:00,612074.3120
11/17/2014 00:00:00,733306.9280
11/18/2014 00:00:00,762040.1830
11/19/2014 00:00:00,755972.8390
11/20/2014 00:00:00,747959.8750
11/21/2014 00:00:00,735381.2250
11/22/2014 00:00:00,651824.6080
11/23/2014 00:00:00,603944.9690
11/24/2014 00:00:00,716054.1610
11/25/2014 00:00:00,737669.2520
11/26/2014 00:00:00,740264.5020
11/27/2014 00:00:00,748019.9710
11/28/2014 00:00:00,743819.7410
11/29/2014 00:00:00,662124.4150
11/30/2014 00:00:00,613854.3620
