DateTime,Value
11/01/2022 00:00:00,538630.8450
11/02/2022 00:00:00,634187.1510
11/03/2022 00:00:00,656532.7680
11/04/2022 00:00:00,653078.4710
11/05/2022 00:00:00,571841.3480
11/06/2022 00:00:00,532238.9430
11/07/2022 00:00:00,612953.8060
11/08/2022 00:00:00,666701.2010
11/09/2022 00:00:00,661163.3330
11/10/2022 00:00:00,664449.9420
11/11/2022 00:00:00,664653.8820
11/12/2022 00:00:00,588358.8350
11/13/2022 00:00:00,542933.1570
11/14/2022 00:00:00,652741.1200
11/15/2022 00:00:00,651544.3010
11/16/2022 00:00:00,681393.8850
11/17/2022 00:00:00,679641.4110
11/18/2022 00:00:00,675636.0870
11/19/2022 00:00:00,603900.2840
11/20/2022 00:00:00,560680.1420
11/21/2022 00:00:00,686937.9430
11/22/2022 00:00:00,715617.2890
11/23/2022 00:00:00,701571.6130
11/24/2022 00:00:00,698309.4380
11/25/2022 00:00:00,682256.7470
11/26/2022 00:00:00,614741.7750
11/27/2022 00:00:00,582620.0080
11/28/2022 00:00:00,688907.4740
11/29/2022 00:00:00,712802.1990
11/30/2022 00:00:00,724740.3200
