DateTime,Value
11/01/2017 00:00:00,615921.6550
11/02/2017 00:00:00,707921.1110
11/03/2017 00:00:00,719459.1920
11/04/2017 00:00:00,645817.4120
11/05/2017 00:00:00,597686.6290
11/06/2017 00:00:00,716972.5990
11/07/2017 00:00:00,744822.2030
11/08/2017 00:00:00,759905.7450
11/09/2017 00:00:00,759861.9630
11/10/2017 00:00:00,764532.1880
11/11/2017 00:00:00,683015.3990
11/12/2017 00:00:00,630568.9130
11/13/2017 00:00:00,754680.5560
11/14/2017 00:00:00,783837.9830
11/15/2017 00:00:00,789164.9920
11/16/2017 00:00:00,787289.9110
11/17/2017 00:00:00,779087.4270
11/18/2017 00:00:00,698082.1470
11/19/2017 00:00:00,645371.4000
11/20/2017 00:00:00,768722.2480
11/21/2017 00:00:00,788658.4950
11/22/2017 00:00:00,794652.0200
11/23/2017 00:00:00,782339.1180
11/24/2017 00:00:00,772036.1800
11/25/2017 00:00:00,699834.7400
11/26/2017 00:00:00,651682.3820
11/27/2017 00:00:00,785800.1320
11/28/2017 00:00:00,809687.5380
11/29/2017 00:00:00,815675.2670
11/30/2017 00:00:00,820643.9770
