DateTime,Value
12/01/2021 00:00:00,797141.8360
12/02/2021 00:00:00,800194.4350
12/03/2021 00:00:00,790811.4970
12/04/2021 00:00:00,711448.5180
12/05/2021 00:00:00,660580.6650
12/06/2021 00:00:00,667195.8460
12/07/2021 00:00:00,710588.8950
12/08/2021 00:00:00,684008.2810
12/09/2021 00:00:00,782066.1880
12/10/2021 00:00:00,776257.2950
12/11/2021 00:00:00,692242.9590
12/12/2021 00:00:00,644678.9640
12/13/2021 00:00:00,758492.5560
12/14/2021 00:00:00,783341.7360
12/15/2021 00:00:00,787193.8740
12/16/2021 00:00:00,792100.1590
12/17/2021 00:00:00,783162.4460
12/18/2021 00:00:00,706205.5100
12/19/2021 00:00:00,660628.8620
12/20/2021 00:00:00,771478.4610
12/21/2021 00:00:00,772523.6950
12/22/2021 00:00:00,757320.5240
12/23/2021 00:00:00,729089.5020
12/24/2021 00:00:00,637631.5380
12/25/2021 00:00:00,547513.0150
12/26/2021 00:00:00,582595.4590
12/27/2021 00:00:00,657559.2830
12/28/2021 00:00:00,663701.6140
12/29/2021 00:00:00,657200.7320
12/30/2021 00:00:00,653602.3730
12/31/2021 00:00:00,611387.9190
