DateTime,Value
06/01/2024 00:00:00,599852.3840
06/02/2024 00:00:00,554730.1240
06/03/2024 00:00:00,657858.6060
06/04/2024 00:00:00,670510.1150
06/05/2024 00:00:00,684576.2800
06/06/2024 00:00:00,703558.2920
06/07/2024 00:00:00,702917.7370
06/08/2024 00:00:00,618579.2030
06/09/2024 00:00:00,558861.4110
06/10/2024 00:00:00,661026.2270
06/11/2024 00:00:00,669087.0020
06/12/2024 00:00:00,664412.4940
06/13/2024 00:00:00,651202.5510
06/14/2024 00:00:00,668856.4170
06/15/2024 00:00:00,595807.7650
06/16/2024 00:00:00,556606.4780
06/17/2024 00:00:00,676781.6720
06/18/2024 00:00:00,695066.7750
06/19/2024 00:00:00,686606.9390
06/20/2024 00:00:00,680251.8800
06/21/2024 00:00:00,665026.9630
06/22/2024 00:00:00,603629.5070
06/23/2024 00:00:00,564422.2040
06/24/2024 00:00:00,644267.4380
06/25/2024 00:00:00,707831.6040
06/26/2024 00:00:00,712373.3850
06/27/2024 00:00:00,715424.3270
06/28/2024 00:00:00,709973.0560
06/29/2024 00:00:00,625265.5660
06/30/2024 00:00:00,579545.2240
