DateTime,Value
05/01/2021 00:00:00,577472.2560
05/02/2021 00:00:00,559173.8050
05/03/2021 00:00:00,667365.1980
05/04/2021 00:00:00,689998.0190
05/05/2021 00:00:00,690651.1000
05/06/2021 00:00:00,689028.3290
05/07/2021 00:00:00,681399.4270
05/08/2021 00:00:00,612800.0410
05/09/2021 00:00:00,573950.6720
05/10/2021 00:00:00,672517.4860
05/11/2021 00:00:00,690260.8390
05/12/2021 00:00:00,696396.0620
05/13/2021 00:00:00,695282.2540
05/14/2021 00:00:00,688397.4160
05/15/2021 00:00:00,622863.5970
05/16/2021 00:00:00,580577.7900
05/17/2021 00:00:00,668878.0600
05/18/2021 00:00:00,696787.0210
05/19/2021 00:00:00,698169.3140
05/20/2021 00:00:00,697758.6980
05/21/2021 00:00:00,691966.3560
05/22/2021 00:00:00,621633.2020
05/23/2021 00:00:00,574180.2800
05/24/2021 00:00:00,659025.5840
05/25/2021 00:00:00,687452.5900
05/26/2021 00:00:00,692338.1430
05/27/2021 00:00:00,694593.1370
05/28/2021 00:00:00,687217.6600
05/29/2021 00:00:00,625581.8690
05/30/2021 00:00:00,579605.5190
05/31/2021 00:00:00,683327.2400
