DateTime,Value
06/01/2014 00:00:00,570459.9120
06/02/2014 00:00:00,680127.8560
06/03/2014 00:00:00,705315.5640
06/04/2014 00:00:00,710840.5900
06/05/2014 00:00:00,714428.1530
06/06/2014 00:00:00,719598.7060
06/07/2014 00:00:00,651054.5460
06/08/2014 00:00:00,594001.1000
06/09/2014 00:00:00,695755.6620
06/10/2014 00:00:00,730675.8840
06/11/2014 00:00:00,743742.6520
06/12/2014 00:00:00,755973.4260
06/13/2014 00:00:00,763738.6960
06/14/2014 00:00:00,691018.0640
06/15/2014 00:00:00,616603.5530
06/16/2014 00:00:00,719717.7800
06/17/2014 00:00:00,736727.5700
06/18/2014 00:00:00,735254.7310
06/19/2014 00:00:00,717735.1900
06/20/2014 00:00:00,727282.9190
06/21/2014 00:00:00,664238.0540
06/22/2014 00:00:00,605838.2690
06/23/2014 00:00:00,701972.8870
06/24/2014 00:00:00,680244.3220
06/25/2014 00:00:00,714180.0920
06/26/2014 00:00:00,727495.9230
06/27/2014 00:00:00,732733.7030
06/28/2014 00:00:00,671599.3820
06/29/2014 00:00:00,599219.5220
06/30/2014 00:00:00,709384.0720
