DateTime,Value
02/01/2013 00:00:00,774265.2980
02/02/2013 00:00:00,705966.3120
02/03/2013 00:00:00,662715.7780
02/04/2013 00:00:00,785117.6090
02/05/2013 00:00:00,792778.8250
02/06/2013 00:00:00,807976.2450
02/07/2013 00:00:00,816800.1010
02/08/2013 00:00:00,815858.1100
02/09/2013 00:00:00,732072.0890
02/10/2013 00:00:00,683070.0840
02/11/2013 00:00:00,812146.5680
02/12/2013 00:00:00,819488.9380
02/13/2013 00:00:00,812187.6740
02/14/2013 00:00:00,793794.6800
02/15/2013 00:00:00,778884.2200
02/16/2013 00:00:00,704779.5280
02/17/2013 00:00:00,658932.2730
02/18/2013 00:00:00,768945.7610
02/19/2013 00:00:00,793695.4470
02/20/2013 00:00:00,782484.3570
02/21/2013 00:00:00,786310.9110
02/22/2013 00:00:00,788440.0740
02/23/2013 00:00:00,725757.5500
02/24/2013 00:00:00,681730.6650
02/25/2013 00:00:00,819832.3810
02/26/2013 00:00:00,838268.5340
02/27/2013 00:00:00,848126.6260
02/28/2013 00:00:00,842562.6830
