DateTime,Value
06/01/2016 00:00:00,709821.2130
06/02/2016 00:00:00,714223.8200
06/03/2016 00:00:00,716319.9710
06/04/2016 00:00:00,646944.3970
06/05/2016 00:00:00,597053.3000
06/06/2016 00:00:00,713229.2370
06/07/2016 00:00:00,742877.0390
06/08/2016 00:00:00,757700.1860
06/09/2016 00:00:00,768283.2050
06/10/2016 00:00:00,757204.2130
06/11/2016 00:00:00,673474.3940
06/12/2016 00:00:00,618100.6880
06/13/2016 00:00:00,757302.9530
06/14/2016 00:00:00,769256.5600
06/15/2016 00:00:00,756149.2230
06/16/2016 00:00:00,719361.6420
06/17/2016 00:00:00,713638.4150
06/18/2016 00:00:00,653385.4170
06/19/2016 00:00:00,601705.7070
06/20/2016 00:00:00,717719.7730
06/21/2016 00:00:00,748639.0360
06/22/2016 00:00:00,758119.9670
06/23/2016 00:00:00,754454.3120
06/24/2016 00:00:00,718649.2290
06/25/2016 00:00:00,685908.7820
06/26/2016 00:00:00,625080.9100
06/27/2016 00:00:00,751353.7120
06/28/2016 00:00:00,778861.4670
06/29/2016 00:00:00,780388.2280
06/30/2016 00:00:00,785078.6500
