DateTime,Value
12/01/2023 00:00:00,717568.4370
12/02/2023 00:00:00,642941.4120
12/03/2023 00:00:00,620549.9890
12/04/2023 00:00:00,738276.2140
12/05/2023 00:00:00,746607.7490
12/06/2023 00:00:00,670116.3040
12/07/2023 00:00:00,695828.6790
12/08/2023 00:00:00,632195.6990
12/09/2023 00:00:00,628417.7600
12/10/2023 00:00:00,599411.5610
12/11/2023 00:00:00,707402.4910
12/12/2023 00:00:00,729339.6330
12/13/2023 00:00:00,736135.8570
12/14/2023 00:00:00,740485.9450
12/15/2023 00:00:00,734049.1720
12/16/2023 00:00:00,658081.6440
12/17/2023 00:00:00,632131.5080
12/18/2023 00:00:00,753945.5390
12/19/2023 00:00:00,769594.6780
12/20/2023 00:00:00,776600.9090
12/21/2023 00:00:00,753259.8940
12/22/2023 00:00:00,715570.0340
12/23/2023 00:00:00,634896.2960
12/24/2023 00:00:00,590976.6500
12/25/2023 00:00:00,548537.8020
12/26/2023 00:00:00,648908.1070
12/27/2023 00:00:00,696924.3480
12/28/2023 00:00:00,704808.9540
12/29/2023 00:00:00,693457.8220
12/30/2023 00:00:00,624295.9460
12/31/2023 00:00:00,600650.1360
