DateTime,Value
11/01/2019 00:00:00,610338.5830
11/02/2019 00:00:00,613091.3020
11/03/2019 00:00:00,585745.9230
11/04/2019 00:00:00,701349.0670
11/05/2019 00:00:00,723921.2250
11/06/2019 00:00:00,726803.0460
11/07/2019 00:00:00,738904.6300
11/08/2019 00:00:00,747095.1000
11/09/2019 00:00:00,674799.0540
11/10/2019 00:00:00,628624.9310
11/11/2019 00:00:00,757559.5150
11/12/2019 00:00:00,773524.2570
11/13/2019 00:00:00,776833.4830
11/14/2019 00:00:00,794537.2450
11/15/2019 00:00:00,794400.0910
11/16/2019 00:00:00,712515.9290
11/17/2019 00:00:00,673216.6110
11/18/2019 00:00:00,784186.5730
11/19/2019 00:00:00,810154.1060
11/20/2019 00:00:00,821576.3030
11/21/2019 00:00:00,815715.1860
11/22/2019 00:00:00,812859.6460
11/23/2019 00:00:00,706596.5720
11/24/2019 00:00:00,657967.5910
11/25/2019 00:00:00,774027.5340
11/26/2019 00:00:00,785754.3660
11/27/2019 00:00:00,774548.6930
11/28/2019 00:00:00,776056.1950
11/29/2019 00:00:00,758247.1690
11/30/2019 00:00:00,686811.0050
