DateTime,Value
06/01/2018 00:00:00,709531.1900
06/02/2018 00:00:00,639545.3670
06/03/2018 00:00:00,585011.1210
06/04/2018 00:00:00,700225.7610
06/05/2018 00:00:00,720420.5920
06/06/2018 00:00:00,718515.1200
06/07/2018 00:00:00,717194.9560
06/08/2018 00:00:00,718521.7620
06/09/2018 00:00:00,645004.5600
06/10/2018 00:00:00,594316.0250
06/11/2018 00:00:00,708892.0890
06/12/2018 00:00:00,730828.2400
06/13/2018 00:00:00,737636.2190
06/14/2018 00:00:00,738226.2910
06/15/2018 00:00:00,737410.6340
06/16/2018 00:00:00,672512.3700
06/17/2018 00:00:00,623648.8860
06/18/2018 00:00:00,744574.9120
06/19/2018 00:00:00,768735.6210
06/20/2018 00:00:00,781677.8640
06/21/2018 00:00:00,790763.9170
06/22/2018 00:00:00,792862.1160
06/23/2018 00:00:00,714070.9710
06/24/2018 00:00:00,656341.8120
06/25/2018 00:00:00,782993.1680
06/26/2018 00:00:00,803400.5630
06/27/2018 00:00:00,802356.7460
06/28/2018 00:00:00,793182.6870
06/29/2018 00:00:00,778647.0680
06/30/2018 00:00:00,706077.7890
