DateTime,Value
01/01/2024 00:00:00,549694.7400
01/02/2024 00:00:00,696995.5830
01/03/2024 00:00:00,715308.4590
01/04/2024 00:00:00,720555.9520
01/05/2024 00:00:00,692026.7070
01/06/2024 00:00:00,608717.7760
01/07/2024 00:00:00,632158.5220
01/08/2024 00:00:00,779203.1240
01/09/2024 00:00:00,807077.1310
01/10/2024 00:00:00,813456.9810
01/11/2024 00:00:00,803967.0170
01/12/2024 00:00:00,799757.8790
01/13/2024 00:00:00,712212.0480
01/14/2024 00:00:00,655082.4850
01/15/2024 00:00:00,764530.9010
01/16/2024 00:00:00,764615.4310
01/17/2024 00:00:00,753898.3920
01/18/2024 00:00:00,737565.0040
01/19/2024 00:00:00,771181.7880
01/20/2024 00:00:00,677839.5960
01/21/2024 00:00:00,634824.3370
01/22/2024 00:00:00,752500.3240
01/23/2024 00:00:00,747485.1190
01/24/2024 00:00:00,737102.9350
01/25/2024 00:00:00,726729.7960
01/26/2024 00:00:00,718430.7400
01/27/2024 00:00:00,632254.7180
01/28/2024 00:00:00,595371.4620
01/29/2024 00:00:00,716804.1340
01/30/2024 00:00:00,734480.6460
01/31/2024 00:00:00,739141.5840
