DateTime,Value
02/01/2019 00:00:00,811408.3570
02/02/2019 00:00:00,739149.4420
02/03/2019 00:00:00,696029.7920
02/04/2019 00:00:00,827865.9520
02/05/2019 00:00:00,826264.4460
02/06/2019 00:00:00,813527.1590
02/07/2019 00:00:00,805445.1540
02/08/2019 00:00:00,799019.6760
02/09/2019 00:00:00,719403.8390
02/10/2019 00:00:00,672445.6040
02/11/2019 00:00:00,781692.4220
02/12/2019 00:00:00,799138.4090
02/13/2019 00:00:00,797839.0460
02/14/2019 00:00:00,794299.1380
02/15/2019 00:00:00,790637.8030
02/16/2019 00:00:00,706487.4160
02/17/2019 00:00:00,656688.4430
02/18/2019 00:00:00,779646.8450
02/19/2019 00:00:00,789997.4930
02/20/2019 00:00:00,785631.2680
02/21/2019 00:00:00,781135.5560
02/22/2019 00:00:00,771083.1060
02/23/2019 00:00:00,689175.8200
02/24/2019 00:00:00,637452.6040
02/25/2019 00:00:00,750831.9060
02/26/2019 00:00:00,759697.4750
02/27/2019 00:00:00,756324.9100
02/28/2019 00:00:00,742210.1240
